fname,label,max_f,max_t,min_f,min_t,sample_idx,Fecha,name,sensor_name,latitud,longitud,hour,time,parent label
G066_20211123_170000.WAV,INSECT,8511182,10.0,7591054,0.0,0910.wav,2021-11-23 17:00:00,G066,G066,7.268852,-73.8270138,17,17:00:00,Biophony
G066_20211124_173000.WAV,INSECT,8511182,10.0,7591054,0.7902163,0911.wav,2021-11-24 17:30:00,G066,G066,7.268852,-73.8270138,17,17:30:00,Biophony
G067_20211111_070000.WAV,INSECT,43124.46,5.0,4944206,0.0,0202.wav,2021-11-11 07:00:00,G067,G067,7.2567021,-73.9143864,7,07:00:00,Biophony
G067_20211111_070000.WAV,AVEVOC,8515021,5.0,1267.0635,0.0,0203.wav,2021-11-11 07:00:00,G067,G067,7.2567021,-73.9143864,7,07:00:00,Biophony
G067_20211111_123000.WAV,INSECT,62489273,5.0,5493562,0.0,0204.wav,2021-11-11 12:30:00,G067,G067,7.2567021,-73.9143864,12,12:30:00,Biophony
G067_20211111_123000.WAV,AVEVOC,11673819,5.0,2060086,0.0,0205.wav,2021-11-11 12:30:00,G067,G067,7.2567021,-73.9143864,12,12:30:00,Biophony
G067_20211111_150000.WAV,INSECT,44772.53,5.0,6042918,0.0,0206.wav,2021-11-11 15:00:00,G067,G067,7.2567021,-73.9143864,15,15:00:00,Biophony
G067_20211111_150000.WAV,ANTROP,4669528,5.0,425.01483,0.0,0207.wav,2021-11-11 15:00:00,G067,G067,7.2567021,-73.9143864,15,15:00:00,Anthrophony
G067_20211111_150000.WAV,AVEVOC,20875537,5.0,3433.4766,2.0,0208.wav,2021-11-11 15:00:00,G067,G067,7.2567021,-73.9143864,15,15:00:00,Biophony
G067_20211111_213000.WAV,INSECT,40515.02,5.0,2334764,0.0,0209.wav,2021-11-11 21:30:00,G067,G067,7.2567021,-73.9143864,21,21:30:00,Biophony
G067_20211111_213000.WAV,HERPET,7416.3096,5.0,1785.4078,0.0,0210.wav,2021-11-11 21:30:00,G067,G067,7.2567021,-73.9143864,21,21:30:00,Biophony
G067_20211115_173000.WAV,INSECT,20242812,10.0,16869.01,0.0,0912.wav,2021-11-15 17:30:00,G067,G067,7.2567021,-73.9143864,17,17:30:00,Biophony
G067_20211118_180000.WAV,INSECT,24843.45,10.0,17175719,0.0,0913.wav,2021-11-18 18:00:00,G067,G067,7.2567021,-73.9143864,18,18:00:00,Biophony
G067_20211120_193000.WAV,INSECT,44472843,10.0,12268371,0.0,0914.wav,2021-11-20 19:30:00,G067,G067,7.2567021,-73.9143864,19,19:30:00,Biophony
G067_20211121_053000.WAV,INDETE,843.45,10.0,0.0,0.0,0915.wav,2021-11-21 05:30:00,G067,G067,7.2567021,-73.9143864,5,05:30:00,Other
G067_20211128_203000.WAV,HERPET,6670927,10.0,2453674,0.282220107,0916.wav,2021-11-28 20:30:00,G067,G067,7.2567021,-73.9143864,20,20:30:00,Biophony
G067_20211130_050000.WAV,FLUAGU,1226837,10.0,0.0,0.0,0917.wav,2021-11-30 05:00:00,G067,G067,7.2567021,-73.9143864,5,05:00:00,Geophony
G068_20211112_050000.WAV,INSECT,37354086,5.0,2988327,0.0,0211.wav,2021-11-12 05:00:00,G068,G068,7.3720378,-73.7242716,5,05:00:00,Biophony
G068_20211112_050000.WAV,AVEVOC,2765.3076,5.0,345.54037,0.0,0212.wav,2021-11-12 05:00:00,G068,G068,7.3720378,-73.7242716,5,05:00:00,Biophony
G068_20211112_053000.WAV,MURCIE,53416.34,5.0,39968.87,0.0,0213.wav,2021-11-12 05:30:00,G068,G068,7.3720378,-73.7242716,5,05:30:00,Biophony
G068_20211112_083000.WAV,ANTROP,35486.38,5.0,260.36215,0.0,0214.wav,2021-11-12 08:30:00,G068,G068,7.3720378,-73.7242716,8,08:30:00,Anthrophony
G068_20211112_190000.WAV,MURCIE,55470816,4.0,40529184,0.0,0215.wav,2021-11-12 19:00:00,G068,G068,7.3720378,-73.7242716,19,19:00:00,Biophony
G068_20211112_210000.WAV,HERPET,4538.9697,5.0,355.70703,0.0,0216.wav,2021-11-12 21:00:00,G068,G068,7.3720378,-73.7242716,21,21:00:00,Biophony
G068_20211112_233000.WAV,INSECT,39595332,5.0,2801.5564,0.0,0217.wav,2021-11-12 23:30:00,G068,G068,7.3720378,-73.7242716,23,23:30:00,Biophony
G068_20211115_053000.WAV,MURCIE,53094.17,5.0,40179.37,0.0,0218.wav,2021-11-15 05:30:00,G068,G068,7.3720378,-73.7242716,5,05:30:00,Biophony
G068_20211115_180000.WAV,MURCIE,50080.72,5.0,26977578,0.0,0219.wav,2021-11-15 18:00:00,G068,G068,7.3720378,-73.7242716,18,18:00:00,Biophony
G068_20211115_183000.WAV,MURCIE,51802688,5.0,36304934,0.0,0220.wav,2021-11-15 18:30:00,G068,G068,7.3720378,-73.7242716,18,18:30:00,Biophony
G068_20211115_190000.WAV,INSECT,55533633,5.0,3300.4485,0.0,0221.wav,2021-11-15 19:00:00,G068,G068,7.3720378,-73.7242716,19,19:00:00,Biophony
G068_20211111_173000.WAV,INSECT,9661342,10.0,6824281,0.319295603,0918.wav,2021-11-11 17:30:00,G068,G068,7.3720378,-73.7242716,17,17:30:00,Biophony
G068_20211113_080000.WAV,INSECT,9277955,10.0,7591054,0.0,0919.wav,2021-11-13 08:00:00,G068,G068,7.3720378,-73.7242716,8,08:00:00,Biophony
G068_20211121_183000.WAV,INSECT,21162.9,10.0,5750.8,0.0,0920.wav,2021-11-21 18:30:00,G068,G068,7.3720378,-73.7242716,18,18:30:00,Biophony
G068_20211129_183000.WAV,INSECT,8817891,10.0,5980831,0.0,0921.wav,2021-11-29 18:30:00,G068,G068,7.3720378,-73.7242716,18,18:30:00,Biophony
G069_20211112_000000.WAV,INSECT,33013574,5.0,2606335,0.0,0222.wav,2021-11-12 00:00:00,G069,G069,7.3442255,-73.7554831,0,00:00:00,Biophony
G069_20211112_053000.WAV,MURCIE,59076926,5.0,37357465,0.0,0223.wav,2021-11-12 05:30:00,G069,G069,7.3442255,-73.7554831,5,05:30:00,Biophony
G069_20211112_123000.WAV,INSECT,41701.36,5.0,4343.8916,0.0,0224.wav,2021-11-12 12:30:00,G069,G069,7.3442255,-73.7554831,12,12:30:00,Biophony
G069_20211112_173000.WAV,INSECT,46479637,5.0,3475.1133,0.0,0225.wav,2021-11-12 17:30:00,G069,G069,7.3442255,-73.7554831,17,17:30:00,Biophony
G069_20211110_190000.WAV,INSECT,5904153,10.0,3067093,0.0,0922.wav,2021-11-10 19:00:00,G069,G069,7.3442255,-73.7554831,19,19:00:00,Biophony
G069_20211113_190000.WAV,INSECT,9201278,10.0,3373802,0.0,0923.wav,2021-11-13 19:00:00,G069,G069,7.3442255,-73.7554831,19,19:00:00,Biophony
G069_20211117_200000.WAV,INSECT,8587859,10.0,3067093,0.164125351,0924.wav,2021-11-17 20:00:00,G069,G069,7.3442255,-73.7554831,20,20:00:00,Biophony
G069_20211119_203000.WAV,INSECT,8587.9,10.0,3067.1,0.112888043,0925.wav,2021-11-19 20:30:00,G069,G069,7.3442255,-73.7554831,20,20:30:00,Biophony
G069_20211121_180000.WAV,INSECT,10734824,10.0,2453674,0.0,0926.wav,2021-11-21 18:00:00,G069,G069,7.3442255,-73.7554831,18,18:00:00,Biophony
G069_20211122_170000.WAV,INSECT,3833866,10.0,3143.77,0.0,0927.wav,2021-11-22 17:00:00,G069,G069,7.3442255,-73.7554831,17,17:00:00,Biophony
G070_20211110_000000.WAV,INSECT,61757.96,5.0,1505.8557,0.0,0226.wav,2021-11-10 00:00:00,G070,G070,7.2635864,-73.9042351,0,00:00:00,Biophony
G070_20211110_103000.WAV,ANTROP,28942674,5.0,-1.0,2.0,0227.wav,2021-11-10 10:30:00,G070,G070,7.2635864,-73.9042351,10,10:30:00,Anthrophony
G070_20211110_180000.WAV,INSECT,62573.25,5.0,3057325,0.0,0228.wav,2021-11-10 18:00:00,G070,G070,7.2635864,-73.9042351,18,18:00:00,Biophony
G070_20211110_180000.WAV,MURCIE,42210844,5.0,21111416,0.0,0229.wav,2021-11-10 18:00:00,G070,G070,7.2635864,-73.9042351,18,18:00:00,Biophony
G070_20211112_043000.WAV,MURCIE,84196.73,5.0,50098.36,0.0,0230.wav,2021-11-12 04:30:00,G070,G070,7.2635864,-73.9042351,4,04:30:00,Biophony
G070_20211112_073000.WAV,INSECT,13639345,5.0,3672131,0.0,0231.wav,2021-11-12 07:30:00,G070,G070,7.2635864,-73.9042351,7,07:30:00,Biophony
G070_20211112_073000.WAV,AVEVOC,12630998,5.0,1398.1334,0.0,0232.wav,2021-11-12 07:30:00,G070,G070,7.2635864,-73.9042351,7,07:30:00,Biophony
G070_20211112_170000.WAV,INSECT,75016.39,5.0,3147.5408,0.0,0233.wav,2021-11-12 17:00:00,G070,G070,7.2635864,-73.9042351,17,17:00:00,Biophony
G070_20211112_180000.WAV,MURCIE,45951.74,5.0,24164748,0.0,0234.wav,2021-11-12 18:00:00,G070,G070,7.2635864,-73.9042351,18,18:00:00,Biophony
G070_20211112_183000.WAV,INSECT,76327.87,6.0,3672131,0.0,0235.wav,2021-11-12 18:30:00,G070,G070,7.2635864,-73.9042351,18,18:30:00,Biophony
G070_20211112_200000.WAV,INSECT,85245.9,5.0,3409.8362,0.0,0236.wav,2021-11-12 20:00:00,G070,G070,7.2635864,-73.9042351,20,20:00:00,Biophony
G070_20211113_050000.WAV,INSECT,28574412,5.0,1530.2383,0.0,0237.wav,2021-11-13 05:00:00,G070,G070,7.2635864,-73.9042351,5,05:00:00,Biophony
G070_20211113_050000.WAV,MURCIE,50882508,5.0,28073107,3.0,0238.wav,2021-11-13 05:00:00,G070,G070,7.2635864,-73.9042351,5,05:00:00,Biophony
G070_20211113_180000.WAV,MURCIE,54642.3,5.0,26067885,0.0,0239.wav,2021-11-13 18:00:00,G070,G070,7.2635864,-73.9042351,18,18:00:00,Biophony
G070_20211113_210000.WAV,INSECT,77201.04,5.0,2757.1802,0.0,0240.wav,2021-11-13 21:00:00,G070,G070,7.2635864,-73.9042351,21,21:00:00,Biophony
G070_20211110_200000.WAV,INSECT,27603834,10.0,8741214,0.0,0928.wav,2021-11-10 20:00:00,G070,G070,7.2635864,-73.9042351,20,20:00:00,Biophony
G070_20211120_060000.WAV,INSECT,27910543,10.0,16869.01,0.0,0929.wav,2021-11-20 06:00:00,G070,G070,7.2635864,-73.9042351,6,06:00:00,Biophony
G070_20211125_180000.WAV,INSECT,20779553,10.0,10964856,0.0,0930.wav,2021-11-25 18:00:00,G070,G070,7.2635864,-73.9042351,18,18:00:00,Biophony
G070_20211127_190000.WAV,INSECT,21469649,10.0,10121406,0.0,0931.wav,2021-11-27 19:00:00,G070,G070,7.2635864,-73.9042351,19,19:00:00,Biophony
G070_20211129_050000.WAV,LLUVIA,52140575,10.0,0.0,0.0,0932.wav,2021-11-29 05:00:00,G070,G070,7.2635864,-73.9042351,5,05:00:00,Geophony
G070_20211201_053000.WAV,LLUVIA,59027737,10.0,0.0,0.0,0933.wav,2021-12-01 05:30:00,G070,G070,7.2635864,-73.9042351,5,05:30:00,Geophony
G071_20211112_053000.WAV,MURCIE,39896105,5.0,23189611,0.0,0241.wav,2021-11-12 05:30:00,G071,G071,7.3432,-73.8781563,5,05:30:00,Biophony
G071_20211112_180000.WAV,MURCIE,50626867,5.0,12417911,0.0,0242.wav,2021-11-12 18:00:00,G071,G071,7.3432,-73.8781563,18,18:00:00,Biophony
G071_20211113_160000.WAV,INSECT,57792.0,5.0,26880.0,0.0,0243.wav,2021-11-13 16:00:00,G071,G071,7.3432,-73.8781563,16,16:00:00,Biophony
G071_20211113_180000.WAV,MURCIE,49920.0,5.0,16896.0,0.0,0244.wav,2021-11-13 18:00:00,G071,G071,7.3432,-73.8781563,18,18:00:00,Biophony
G071_20211113_210000.WAV,INSECT,28232934,5.0,3508.2344,0.0,0245.wav,2021-11-13 21:00:00,G071,G071,7.3432,-73.8781563,21,21:00:00,Biophony
G071_20211114_003000.WAV,LLUVIA,67132.87,5.0,-1.0,0.0,0246.wav,2021-11-14 00:30:00,G071,G071,7.3432,-73.8781563,0,00:30:00,Geophony
G071_20211114_010000.WAV,LLUVIA,77874125,5.0,-1.0,0.0,0247.wav,2021-11-14 01:00:00,G071,G071,7.3432,-73.8781563,1,01:00:00,Geophony
G071_20211114_053000.WAV,MURCIE,51170844,5.0,22305238,0.0,0248.wav,2021-11-14 05:30:00,G071,G071,7.3432,-73.8781563,5,05:30:00,Biophony
G071_20211114_180000.WAV,MURCIE,48984055,5.0,27990889,0.0,0249.wav,2021-11-14 18:00:00,G071,G071,7.3432,-73.8781563,18,18:00:00,Biophony
G071_20211115_180000.WAV,MURCIE,48342.86,5.0,27257143,0.0,0250.wav,2021-11-15 18:00:00,G071,G071,7.3432,-73.8781563,18,18:00:00,Biophony
G071_20211115_230000.WAV,INSECT,67200.0,5.0,20742857,0.0,0251.wav,2021-11-15 23:00:00,G071,G071,7.3432,-73.8781563,23,23:00:00,Biophony
G071_20211116_180000.WAV,MURCIE,46699.0,5.0,17529244,0.0,0252.wav,2021-11-16 18:00:00,G071,G071,7.3432,-73.8781563,18,18:00:00,Biophony
G071_20211116_183000.WAV,INSECT,39303.85,5.0,3560628,0.0,0253.wav,2021-11-16 18:30:00,G071,G071,7.3432,-73.8781563,18,18:30:00,Biophony
G071_20211116_190000.WAV,INSECT,40262484,5.0,3012.8389,0.0,0254.wav,2021-11-16 19:00:00,G071,G071,7.3432,-73.8781563,19,19:00:00,Biophony
G071_20211116_200000.WAV,INSECT,35469.33,5.0,3423.6804,0.0,0255.wav,2021-11-16 20:00:00,G071,G071,7.3432,-73.8781563,20,20:00:00,Biophony
G071_20211116_230000.WAV,INSECT,37934.38,5.0,2738.9443,0.0,0256.wav,2021-11-16 23:00:00,G071,G071,7.3432,-73.8781563,23,23:00:00,Biophony
G071_20211111_200000.WAV,INSECT,16178914,10.0,9431.31,0.0,0934.wav,2021-11-11 20:00:00,G071,G071,7.3432,-73.8781563,20,20:00:00,Biophony
G071_20211112_063000.WAV,AVEVOC,4217252,10.0,2146965,0.282220107,0935.wav,2021-11-12 06:30:00,G071,G071,7.3432,-73.8781563,6,06:30:00,Biophony
G071_20211119_063000.WAV,AVEVOC,3373802,10.0,2376997,2.427092922,0936.wav,2021-11-19 06:30:00,G071,G071,7.3432,-73.8781563,6,06:30:00,Biophony
G071_20211120_200000.WAV,INSECT,3220447,5.531514101,2837061,0.338664129,0937.wav,2021-11-20 20:00:00,G071,G071,7.3432,-73.8781563,20,20:00:00,Biophony
G071_20211125_193000.WAV,TRAMOT,920128,10.0,0.0,0.0,0938.wav,2021-11-25 19:30:00,G071,G071,7.3432,-73.8781563,19,19:30:00,Anthrophony
G071_20211128_203000.WAV,TRAMOT,1303514,10.0,0.0,0.225776086,0939.wav,2021-11-28 20:30:00,G071,G071,7.3432,-73.8781563,20,20:30:00,Anthrophony
G072_20211108_010000.WAV,INSECT,52321168,5.0,3036.4963,0.0,0257.wav,2021-11-08 01:00:00,G072,G072,7.2696436,-73.8487833,1,01:00:00,Biophony
G072_20211108_023000.WAV,LLUVIA,56525547,5.0,-1.0,0.0,0258.wav,2021-11-08 02:30:00,G072,G072,7.2696436,-73.8487833,2,02:30:00,Geophony
G072_20211108_030000.WAV,LLUVIA,56525547,5.0,-1.0,0.0,0259.wav,2021-11-08 03:00:00,G072,G072,7.2696436,-73.8487833,3,03:00:00,Geophony
G072_20211108_060000.WAV,MURCIE,50239816,5.0,43474.15,0.0,0260.wav,2021-11-08 06:00:00,G072,G072,7.2696436,-73.8487833,6,06:00:00,Biophony
G072_20211108_160000.WAV,INSECT,56759125,5.0,2802.9197,0.0,0261.wav,2021-11-08 16:00:00,G072,G072,7.2696436,-73.8487833,16,16:00:00,Biophony
G072_20211108_180000.WAV,MURCIE,51620438,5.0,29897.81,2.0,0262.wav,2021-11-08 18:00:00,G072,G072,7.2696436,-73.8487833,18,18:00:00,Biophony
G072_20211108_223000.WAV,MURCIE,72408.76,5.0,3270073,0.0,0263.wav,2021-11-08 22:30:00,G072,G072,7.2696436,-73.8487833,22,22:30:00,Biophony
G072_20211109_060000.WAV,LLUVIA,50258824,5.0,-1.0,0.0,0264.wav,2021-11-09 06:00:00,G072,G072,7.2696436,-73.8487833,6,06:00:00,Geophony
G072_20211109_073000.WAV,LLUVIA,71341.17,5.0,-1.0,0.0,0265.wav,2021-11-09 07:30:00,G072,G072,7.2696436,-73.8487833,7,07:30:00,Geophony
G072_20211109_180000.WAV,MURCIE,47435293,5.0,29552941,0.0,0266.wav,2021-11-09 18:00:00,G072,G072,7.2696436,-73.8487833,18,18:00:00,Biophony
G072_20211109_200000.WAV,INSECT,44611766,5.0,25035295,0.0,0267.wav,2021-11-09 20:00:00,G072,G072,7.2696436,-73.8487833,20,20:00:00,Biophony
G072_20211110_170000.WAV,TRAMOT,1456869,10.0,0.0,0.0,0940.wav,2021-11-10 17:00:00,G072,G072,7.2696436,-73.8487833,17,17:00:00,Anthrophony
G072_20211111_050000.WAV,ANIDOM,1916933,10.0,306709,6.547506487,0941.wav,2021-11-11 05:00:00,G072,G072,7.2696436,-73.8487833,5,05:00:00,Anthrophony
G072_20211116_053000.WAV,INSECT,39565495,10.0,11808307,0.282220107,0942.wav,2021-11-16 05:30:00,G072,G072,7.2696436,-73.8487833,5,05:30:00,Biophony
G072_20211116_180000.WAV,AVEVOC,1303514,4.402633672,690096,1.862652708,0943.wav,2021-11-16 18:00:00,G072,G072,7.2696436,-73.8487833,18,18:00:00,Biophony
G072_20211116_193000.WAV,AVEVOC,2683706,10.0,920128,1.5804326,0944.wav,2021-11-16 19:30:00,G072,G072,7.2696436,-73.8487833,19,19:30:00,Biophony
G072_20211130_053000.WAV,TRAMOT,920128,10.0,383387,2.201316836,0945.wav,2021-11-30 05:30:00,G072,G072,7.2696436,-73.8487833,5,05:30:00,Anthrophony
G074_20211107_003000.WAV,INSECT,46697.67,5.0,36837.21,0.0,0268.wav,2021-11-07 00:30:00,G074,G074,7.4289474,-73.8182898,0,00:30:00,Biophony
G074_20211107_180000.WAV,MURCIE,34790695,5.0,17302326,0.0,0269.wav,2021-11-07 18:00:00,G074,G074,7.4289474,-73.8182898,18,18:00:00,Biophony
G074_20211107_230000.WAV,MURCIE,50418605,5.0,32930234,0.0,0270.wav,2021-11-07 23:00:00,G074,G074,7.4289474,-73.8182898,23,23:00:00,Biophony
G074_20211108_030000.WAV,LLUVIA,88186.05,5.0,23.185629,0.0,0271.wav,2021-11-08 03:00:00,G074,G074,7.4289474,-73.8182898,3,03:00:00,Geophony
G074_20211108_060000.WAV,LLUVIA,73227.91,5.0,-1.0,0.0,0272.wav,2021-11-08 06:00:00,G074,G074,7.4289474,-73.8182898,6,06:00:00,Geophony
G074_20211108_180000.WAV,MURCIE,46213953,5.0,12055814,0.0,0273.wav,2021-11-08 18:00:00,G074,G074,7.4289474,-73.8182898,18,18:00:00,Biophony
G074_20211108_183000.WAV,MURCIE,32818605,5.0,16967443,0.0,0274.wav,2021-11-08 18:30:00,G074,G074,7.4289474,-73.8182898,18,18:30:00,Biophony
G074_20211108_190000.WAV,INSECT,53804.65,5.0,31925.58,0.0,0275.wav,2021-11-08 19:00:00,G074,G074,7.4289474,-73.8182898,19,19:00:00,Biophony
G074_20211108_220000.WAV,LLUVIA,67423.26,5.0,-1.0,0.0,0276.wav,2021-11-08 22:00:00,G074,G074,7.4289474,-73.8182898,22,22:00:00,Geophony
G074_20211108_223000.WAV,LLUVIA,65190695,5.0,-1.0,0.0,0277.wav,2021-11-08 22:30:00,G074,G074,7.4289474,-73.8182898,22,22:30:00,Geophony
G074_20211111_160000.WAV,AVEVOC,13469934,5.0,267.49265,0.0,0278.wav,2021-11-11 16:00:00,G074,G074,7.4289474,-73.8182898,16,16:00:00,Biophony
G074_20211111_220000.WAV,INSECT,49021.54,5.0,36129168,0.0,0279.wav,2021-11-11 22:00:00,G074,G074,7.4289474,-73.8182898,22,22:00:00,Biophony
G074_20211111_223000.WAV,MURCIE,29291.76,5.0,14325168,0.0,0280.wav,2021-11-11 22:30:00,G074,G074,7.4289474,-73.8182898,22,22:30:00,Biophony
G074_20211111_230000.WAV,MURCIE,27795102,5.0,11759465,0.0,0281.wav,2021-11-11 23:00:00,G074,G074,7.4289474,-73.8182898,23,23:00:00,Biophony
G074_20211112_060000.WAV,INSECT,6179641,10.0,5245509,0.0,0946.wav,2021-11-12 06:00:00,G074,G074,7.4289474,-73.8182898,6,06:00:00,Biophony
G074_20211113_070000.WAV,INSECT,6682635,10.0,5748503,0.0,0947.wav,2021-11-13 07:00:00,G074,G074,7.4289474,-73.8182898,7,07:00:00,Biophony
G074_20211114_073000.WAV,INSECT,6846395,10.0,5642633,0.0,0948.wav,2021-11-14 07:30:00,G074,G074,7.4289474,-73.8182898,7,07:30:00,Biophony
G074_20211120_063000.WAV,INSECT,6319.7,10.0,5416.9,0.0,0949.wav,2021-11-20 06:30:00,G074,G074,7.4289474,-73.8182898,6,06:30:00,Biophony
G074_20211122_060000.WAV,LLUVIA,59887147,10.0,0.0,0.284090884,0950.wav,2021-11-22 06:00:00,G074,G074,7.4289474,-73.8182898,6,06:00:00,Geophony
G074_20211124_060000.WAV,INSECT,3761755,10.0,2783699,5.795454042,0951.wav,2021-11-24 06:00:00,G074,G074,7.4289474,-73.8182898,6,06:00:00,Biophony
G075_20211114_003000.WAV,LLUVIA,45425.29,5.0,-1.0,0.0,0282.wav,2021-11-14 00:30:00,G075,G075,7.3966495,-73.8397091,0,00:30:00,Geophony
G075_20211114_013000.WAV,LLUVIA,47080457,5.0,-1.0,0.0,0283.wav,2021-11-14 01:30:00,G075,G075,7.3966495,-73.8397091,1,01:30:00,Geophony
G075_20211115_023000.WAV,INSECT,47397.49,5.0,3414226,0.0,0284.wav,2021-11-15 02:30:00,G075,G075,7.3966495,-73.8397091,2,02:30:00,Biophony
G075_20211115_203000.WAV,MURCIE,32133.89,5.0,15866109,0.0,0285.wav,2021-11-15 20:30:00,G075,G075,7.3966495,-73.8397091,20,20:30:00,Biophony
G075_20211116_030000.WAV,LLUVIA,50782.61,5.0,-1.0,0.0,0286.wav,2021-11-16 03:00:00,G075,G075,7.3966495,-73.8397091,3,03:00:00,Geophony
G075_20211116_060000.WAV,LLUVIA,59826086,5.0,-1.0,0.0,0287.wav,2021-11-16 06:00:00,G075,G075,7.3966495,-73.8397091,6,06:00:00,Geophony
G075_20211116_200000.WAV,MURCIE,26434781,5.0,14840579,0.0,0288.wav,2021-11-16 20:00:00,G075,G075,7.3966495,-73.8397091,20,20:00:00,Biophony
G075_20211121_173000.WAV,AVEVOC,2136126,10.0,1382199,2.780487564,0952.wav,2021-11-21 17:30:00,G075,G075,7.3966495,-73.8397091,17,17:30:00,Biophony
G075_20211122_050000.WAV,LLUVIA,96000.0,10.0,0.0,0.0,0953.wav,2021-11-22 05:00:00,G075,G075,7.3966495,-73.8397091,5,05:00:00,Geophony
G075_20211122_063000.WAV,LLUVIA,95662173,10.0,0.0,0.048780484,0954.wav,2021-11-22 06:30:00,G075,G075,7.3966495,-73.8397091,6,06:30:00,Geophony
G075_20211123_083000.WAV,LLUVIA,96000.0,10.0,0.0,0.0,0955.wav,2021-11-23 08:30:00,G075,G075,7.3966495,-73.8397091,8,08:30:00,Geophony
G075_20211123_183000.WAV,TRAMOT,628272,10.0,0.0,0.0,0956.wav,2021-11-23 18:30:00,G075,G075,7.3966495,-73.8397091,18,18:30:00,Anthrophony
G075_20211127_073000.WAV,TRAMOT,816754,10.0,0.0,0.0,0957.wav,2021-11-27 07:30:00,G075,G075,7.3966495,-73.8397091,7,07:30:00,Anthrophony
G076_20211105_003000.WAV,LLUVIA,73641.02,5.0,1.218134,0.0,0289.wav,2021-11-05 00:30:00,G076,G076,7.2829984,-73.7966718,0,00:30:00,Geophony
G076_20211105_023000.WAV,LLUVIA,55794875,5.0,-1.0,0.0,0290.wav,2021-11-05 02:30:00,G076,G076,7.2829984,-73.7966718,2,02:30:00,Geophony
G076_20211105_030000.WAV,LLUVIA,55589746,5.0,-1.0,0.0,0291.wav,2021-11-05 03:00:00,G076,G076,7.2829984,-73.7966718,3,03:00:00,Geophony
G076_20211105_190000.WAV,SENSAT,60923074,5.0,4512821,0.0,0292.wav,2021-11-05 19:00:00,G076,G076,7.2829984,-73.7966718,19,19:00:00,Other
G076_20211105_193000.WAV,INSECT,56410258,5.0,3282.0515,0.0,0293.wav,2021-11-05 19:30:00,G076,G076,7.2829984,-73.7966718,19,19:30:00,Biophony
G076_20211105_220000.WAV,MURCIE,41867496,10.0,35894.63,4.9,0294.wav,2021-11-05 22:00:00,G076,G076,7.2829984,-73.7966718,22,22:00:00,Biophony
G076_20211105_233000.WAV,MURCIE,45538.46,5.0,36102566,0.0,0295.wav,2021-11-05 23:30:00,G076,G076,7.2829984,-73.7966718,23,23:30:00,Biophony
G076_20211108_020000.WAV,LLUVIA,46844.64,5.0,-1.0,0.0,0296.wav,2021-11-08 02:00:00,G076,G076,7.2829984,-73.7966718,2,02:00:00,Geophony
G076_20211108_050000.WAV,LLUVIA,41592996,5.0,-1.0,0.0,0297.wav,2021-11-08 05:00:00,G076,G076,7.2829984,-73.7966718,5,05:00:00,Geophony
G076_20211108_180000.WAV,MURCIE,44533918,5.0,23527352,0.0,0298.wav,2021-11-08 18:00:00,G076,G076,7.2829984,-73.7966718,18,18:00:00,Biophony
G076_20211108_233000.WAV,SENSAT,54196938,5.0,4411.3784,0.0,0299.wav,2021-11-08 23:30:00,G076,G076,7.2829984,-73.7966718,23,23:30:00,Other
G076_20211109_053000.WAV,LLUVIA,44945453,-5.0,-1.0,0.0,0300.wav,2021-11-09 05:30:00,G076,G076,7.2829984,-73.7966718,5,05:30:00,Geophony
G076_20211109_180000.WAV,MURCIE,41558.44,5.0,24519482,0.0,0301.wav,2021-11-09 18:00:00,G076,G076,7.2829984,-73.7966718,18,18:00:00,Biophony
G076_20211105_060000.WAV,INSECT,26683706,10.0,13341853,0.0,0958.wav,2021-11-05 06:00:00,G076,G076,7.2829984,-73.7966718,6,06:00:00,Biophony
G076_20211109_050000.WAV,INSECT,24536741,10.0,14108626,0.0,0959.wav,2021-11-09 05:00:00,G076,G076,7.2829984,-73.7966718,5,05:00:00,Biophony
G076_20211109_193000.WAV,INSECT,19322684,10.0,11961661,0.0,0960.wav,2021-11-09 19:30:00,G076,G076,7.2829984,-73.7966718,19,19:30:00,Biophony
G076_20211120_050000.WAV,INSECT,8281.15,10.0,6747604,0.0,0961.wav,2021-11-20 05:00:00,G076,G076,7.2829984,-73.7966718,5,05:00:00,Biophony
G076_20211120_083000.WAV,INSECT,8741214,10.0,6900958,0.0,0962.wav,2021-11-20 08:30:00,G076,G076,7.2829984,-73.7966718,8,08:30:00,Biophony
G076_20211121_050000.WAV,INSECT,8204473,10.0,7207668,0.0,0963.wav,2021-11-21 05:00:00,G076,G076,7.2829984,-73.7966718,5,05:00:00,Biophony
G077_20211109_050000.WAV,LLUVIA,65503355,5.0,-1.0,0.0,0302.wav,2021-11-09 05:00:00,G077,G077,7.3078806,-73.8350797,5,05:00:00,Geophony
G077_20211109_060000.WAV,LLUVIA,73449664,5.0,-1.0,0.0,0303.wav,2021-11-09 06:00:00,G077,G077,7.3078806,-73.8350797,6,06:00:00,Geophony
G077_20211109_070000.WAV,LLUVIA,75812.08,5.0,-1.0,0.0,0304.wav,2021-11-09 07:00:00,G077,G077,7.3078806,-73.8350797,7,07:00:00,Geophony
G077_20211109_203000.WAV,INSECT,43382.55,5.0,1834.0088,0.0,0305.wav,2021-11-09 20:30:00,G077,G077,7.3078806,-73.8350797,20,20:30:00,Biophony
