fname_audio,eventID,sensor_name,recorder_model,date,date2,time,hour,decimalLat,decimalLon,grand_label,label,label_desc,Cobertura,GrupoBiolo,fsize,sample.rate,samples,channels,bits,length,Presión sonora 1,Presión sonora 2,Presión sonora 3,Presión sonora 4,min_f,max_f,min_t,max_t,BI,NP,ACI,NDSI,ADI,H,Ht,Hf,SC
G065_20211112_060000.WAV,ANH_284,G065,Audiomoth,2021-11-12 06:00:00,2021-11-12,60000,6.0,7.3425555558,-73.7065,biophony,AVEVOC,Birds,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,1130.89,11623.037,4.975609324,10.0,29.31877190525013,11.0,308.16466102506274,0.1940996565647749,3.0096367557231622,0.699204787914723,0.8705661228622654,0.803161034587313,0.0014579438272074
G065_20211112_063000.WAV,ANH_284,G065,Audiomoth,2021-11-12 06:30:00,2021-11-12,63000,6.0,7.3425555558,-73.7065,biophony,AVEVOC,Birds,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,1895.2429,13951.094,0.0,5.0,29.873565272487195,5.0,310.53260698277904,0.1183769850771163,3.017768619056259,0.580760823206171,0.7465622173724815,0.7779134942699792,0.0029403615316101
G065_20211112_130000.WAV,ANH_284,G065,Audiomoth,2021-11-12 13:00:00,2021-11-12,130000,13.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,2666.6667,48205.13,0.0,5.0,48.98751619462691,25.0,295.5892249640635,0.9802102892525628,3.0754981492066205,0.7663316551392868,0.9181602413666378,0.8346382478930242,0.0315136131571563
G065_20211112_173000.WAV,ANH_284,G065,Audiomoth,2021-11-12 17:30:00,2021-11-12,173000,17.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,2666.6667,50666.668,0.0,5.0,57.83236094008204,11.0,308.69188353157745,0.2084771751552928,3.0321597452223146,0.5750433508411606,0.9866933091924986,0.5827984698829783,0.0237046981977611
G065_20211112_180000.WAV,ANH_284,G065,Audiomoth,2021-11-12 18:00:00,2021-11-12,180000,18.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,3076.9233,51692.31,0.0,5.0,85.51404692797355,64.0,308.742885279555,0.8287447995843382,2.9490979561630386,0.6480799531280623,0.986171365131128,0.6571676850928331,0.1073162033674307
G065_20211114_170000.WAV,ANH_284,G065,Audiomoth,2021-11-14 17:00:00,2021-11-14,170000,17.0,7.3425555558,-73.7065,anthrophony,TRAMOT,Motor,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,0.0,691.099,0.0,10.0,44.12506098162868,13.0,315.245754892401,0.1851035199228304,3.0465988614262565,0.5955185030488691,0.970462530256562,0.6136439939535135,0.012017547769949
G065_20211115_013000.WAV,ANH_284,G065,Audiomoth,2021-11-15 01:30:00,2021-11-15,13000,1.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,1079.0237,45519.758,0.0,5.0,57.53728843691293,13.0,308.78265163936345,0.6622245335556783,3.061837326630079,0.6731047423009574,0.986010036880253,0.6826550614339266,0.0415846136230341
G065_20211115_100000.WAV,ANH_284,G065,Audiomoth,2021-11-15 10:00:00,2021-11-15,100000,10.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,3501.5198,42310.027,0.0,5.0,56.83364400989861,43.0,302.6712947492763,0.9957339024686764,3.067906713242068,0.6957097528520543,0.8663892248540926,0.8029990827381512,0.0895516647917928
G065_20211115_103000.WAV,ANH_284,G065,Audiomoth,2021-11-15 10:30:00,2021-11-15,103000,10.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,29179.332,59234.043,0.0,5.0,5.950273257765623,1.0,323.7716367887304,0.4655741633305957,3.06956706394669,0.6871971881302822,0.7322349533895474,0.9384927405462092,2.622201128070925e-05
G065_20211115_213000.WAV,ANH_284,G065,Audiomoth,2021-11-15 21:30:00,2021-11-15,213000,21.0,7.3425555558,-73.7065,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,2917.933,47562.31,0.0,5.0,79.13872784160584,19.0,304.7394355955339,0.6197482083435825,3.066453689513404,0.6991421899356652,0.9913938384964884,0.7052113527313815,0.0569472159653589
G065_20211120_073000.WAV,ANH_284,G065,Audiomoth,2021-11-20 07:30:00,2021-11-20,73000,7.0,7.3425555558,-73.7065,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,0.0,95959.203,0.0,10.0,9.58790400572022,12.0,332.943583411207,0.4605035762523867,3.085995517731305,0.8802297996034558,0.9166096144257636,0.9603104590550264,0.0278993459356319
G065_20211124_073000.WAV,ANH_284,G065,Audiomoth,2021-11-24 07:30:00,2021-11-24,73000,7.0,7.3425555558,-73.7065,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,0.0,95959.203,0.0,10.0,11.666059769276195,4.0,360.2914758015879,0.5030903585902902,3.06769248159081,0.6702853794944524,0.7030868432525916,0.9533464975586878,0.0004274187838755
G065_20211125_193000.WAV,ANH_284,G065,Audiomoth,2021-11-25 19:30:00,2021-11-25,193000,19.0,7.3425555558,-73.7065,anthrophony,TRAMOT,Motor,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,0.0,502.618,0.0,10.0,84.86506688038254,20.0,305.4189620085344,0.2838184549009965,3.0391906343599246,0.5934964607848638,0.9836248210307617,0.603376864934057,0.0560215789671499
G065_20211127_060000.WAV,ANH_284,G065,Audiomoth,2021-11-27 06:00:00,2021-11-27,60000,6.0,7.3425555558,-73.7065,anthrophony,TRAMOT,Motor,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.1,45.3,42.8,47.3,0.0,502.618,0.0,10.0,25.877613611101488,8.0,316.16741689497195,0.1299900549602688,3.034219823807515,0.5862719254063979,0.8891403461881697,0.6593693874311318,0.0025872384463633
G066_20211108_003000.WAV,ANH_235,G066,Audiomoth,2021-11-08 00:30:00,2021-11-08,3000,0.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,2602.374,82804.12,0.0,5.0,48.86085921576905,10.0,310.710152044866,0.3822651931653995,3.088584687373036,0.6689022687962608,0.9828221842506932,0.6805933764165427,0.0111810656100944
G066_20211108_020000.WAV,ANH_235,G066,Audiomoth,2021-11-08 02:00:00,2021-11-08,20000,2.0,7.26886111135,-73.8270277778,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,14916.335,17402.39,0.0,5.0,21.31694222026702,40.0,306.1575660651989,0.354028741093202,3.0864139712685428,0.892766686227923,0.9885815206544798,0.9030784690744336,0.6224397483735797
G066_20211108_023000.WAV,ANH_235,G066,Audiomoth,2021-11-08 02:30:00,2021-11-08,23000,2.0,7.26886111135,-73.8270277778,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,-1.0,18358.566,0.0,5.0,16.69242191292973,16.0,330.070499894862,0.5605426539700847,3.088897370954402,0.8644917076737969,0.9231516016436546,0.936456922280788,0.0817016686813912
G066_20211108_050000.WAV,ANH_235,G066,Audiomoth,2021-11-08 05:00:00,2021-11-08,50000,5.0,7.26886111135,-73.8270277778,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,-1.0,24669.322,0.0,5.0,17.530665578089877,23.0,327.4317950974993,0.4713015833295813,3.0853052541065265,0.8809617422525678,0.9440885908363617,0.9331346134287354,0.1813479337492144
G066_20211108_053000.WAV,ANH_235,G066,Audiomoth,2021-11-08 05:30:00,2021-11-08,53000,5.0,7.26886111135,-73.8270277778,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,-1.0,21227.092,0.0,5.0,16.560815339504963,11.0,333.6471369013294,0.5083400023591516,3.07631116924841,0.8676826939149118,0.9270665004044432,0.9359443939958736,0.0865291409581697
G066_20211108_070000.WAV,ANH_235,G066,Audiomoth,2021-11-08 07:00:00,2021-11-08,70000,7.0,7.26886111135,-73.8270277778,geophony,LLUVIA,Rain,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,0.0,32511.182,0.0,10.0,14.47377136286301,5.0,358.4233736402565,0.5216843738059134,3.0568152265392743,0.7000460023526608,0.7445016495878953,0.9402880473671992,0.0004641295996685
G066_20211108_213000.WAV,ANH_235,G066,Audiomoth,2021-11-08 21:30:00,2021-11-08,213000,21.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,3317.9724,58396.312,0.0,5.0,57.98926102995674,56.0,318.843918768177,0.7234552306873072,3.066086318693801,0.7127173795880053,0.8205360153517882,0.868599752178388,0.0185931541321082
G066_20211108_233000.WAV,ANH_235,G066,Audiomoth,2021-11-08 23:30:00,2021-11-08,233000,23.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,2875.5762,57511.523,0.0,5.0,36.76459345997962,24.0,311.0219713264746,0.3699540647540774,3.0864535246614846,0.7936958161104115,0.9470160414213964,0.8381017653292723,0.0056578359673343
G066_20211109_183000.WAV,ANH_235,G066,Audiomoth,2021-11-09 18:30:00,2021-11-09,183000,18.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,2837.061,3220.447,0.225776086,10.0,64.18510861185625,51.0,316.2018970673104,0.8435403357349154,3.050167600385686,0.781765697254494,0.8890641658134916,0.8793130207190166,0.0390917744172813
G066_20211114_083000.WAV,ANH_235,G066,Audiomoth,2021-11-14 08:30:00,2021-11-14,83000,8.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,3680.511,4523.962,0.733772279,10.0,6.213712650900585,11.0,307.46676713271773,0.8270335557227487,3.033334204352196,0.571592701451753,0.6800188051645814,0.8405542568979595,0.0005454178346387
G066_20211116_063000.WAV,ANH_235,G066,Audiomoth,2021-11-16 06:30:00,2021-11-16,63000,6.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,7361.022,7897.764,0.0,10.0,14.51466321808103,3.0,333.66615005631246,0.6232458506366148,3.054309704598217,0.7560385780325143,0.8072633291591221,0.9365451776684004,0.000296308727472
G066_20211123_170000.WAV,ANH_235,G066,Audiomoth,2021-11-23 17:00:00,2021-11-23,170000,17.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,7591.054,8511.182,0.0,10.0,37.70377716045606,6.0,315.8208801554988,0.9582226920786788,3.017008103981832,0.4764556315577015,0.9356533824291272,0.5092223685663761,0.0099363941413034
G066_20211124_173000.WAV,ANH_235,G066,Audiomoth,2021-11-24 17:30:00,2021-11-24,173000,17.0,7.26886111135,-73.8270277778,biophony,INSECT,Insect,Bosque Ripario,Sensores Pasivos,23040488,192000,11520000,1,16,60,32.9,42.3,41.0,43.8,7591.054,8511.182,0.7902163,10.0,37.3204614787272,10.0,306.3597615642665,0.774740156426856,3.0537988944213645,0.7491063929887832,0.9673385208374128,0.7743994236270993,0.0011756201724184
G067_20211111_070000.WAV,ANH_280,G067,Audiomoth,2021-11-11 07:00:00,2021-11-11,70000,7.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,4944.206,43124.46,0.0,5.0,62.57701945597826,32.0,324.3292759869228,0.9714592013063872,3.051717311038193,0.6875051027261729,0.9939798979677328,0.6916690208039711,0.2156987685269435
G067_20211111_070000.WAV,ANH_280,G067,Audiomoth,2021-11-11 07:00:00,2021-11-11,70000,7.0,7.25675000024,-73.9144444444,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,1267.0635,8515.021,0.0,5.0,62.57701945597826,32.0,324.3292759869228,0.9714592013063872,3.051717311038193,0.6875051027261729,0.9939798979677328,0.6916690208039711,0.2156987685269435
G067_20211111_123000.WAV,ANH_280,G067,Audiomoth,2021-11-11 12:30:00,2021-11-11,123000,12.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,5493.562,62489.273,0.0,5.0,43.65537321271145,27.0,319.51814979264805,0.9821149928077968,3.066293915600031,0.7136307397878694,0.9916500199829128,0.719639717044695,0.0736366520784877
G067_20211111_123000.WAV,ANH_280,G067,Audiomoth,2021-11-11 12:30:00,2021-11-11,123000,12.0,7.25675000024,-73.9144444444,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,2060.086,11673.819,0.0,5.0,43.65537321271145,27.0,319.51814979264805,0.9821149928077968,3.066293915600031,0.7136307397878694,0.9916500199829128,0.719639717044695,0.0736366520784877
G067_20211111_150000.WAV,ANH_280,G067,Audiomoth,2021-11-11 15:00:00,2021-11-11,150000,15.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,6042.918,44772.53,0.0,5.0,48.49191862517616,58.0,315.9377815948784,0.94238205109484,3.03608607058374,0.7051622181951337,0.964940010208624,0.7307834795270587,0.0755604736394491
G067_20211111_150000.WAV,ANH_280,G067,Audiomoth,2021-11-11 15:00:00,2021-11-11,150000,15.0,7.25675000024,-73.9144444444,anthrophony,ANTROP,anthrophony,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,425.01483,4669.528,0.0,5.0,48.49191862517616,58.0,315.9377815948784,0.94238205109484,3.03608607058374,0.7051622181951337,0.964940010208624,0.7307834795270587,0.0755604736394491
G067_20211111_150000.WAV,ANH_280,G067,Audiomoth,2021-11-11 15:00:00,2021-11-11,150000,15.0,7.25675000024,-73.9144444444,biophony,AVEVOC,Birds,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,3433.4766,20875.537,2.0,5.0,48.49191862517616,58.0,315.9377815948784,0.94238205109484,3.03608607058374,0.7051622181951337,0.964940010208624,0.7307834795270587,0.0755604736394491
G067_20211111_213000.WAV,ANH_280,G067,Audiomoth,2021-11-11 21:30:00,2021-11-11,213000,21.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,2334.764,40515.02,0.0,5.0,95.75173655941556,35.0,319.0195768417949,0.9366724172102484,0.0,0.6016690595615122,0.8981054105253534,0.6699314495940532,0.1311572560238515
G067_20211111_213000.WAV,ANH_280,G067,Audiomoth,2021-11-11 21:30:00,2021-11-11,213000,21.0,7.25675000024,-73.9144444444,biophony,HERPET,Herpetus,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,1785.4078,7416.3096,0.0,5.0,95.75173655941556,35.0,319.0195768417949,0.9366724172102484,0.0,0.6016690595615122,0.8981054105253534,0.6699314495940532,0.1311572560238515
G067_20211115_173000.WAV,ANH_280,G067,Audiomoth,2021-11-15 17:30:00,2021-11-15,173000,17.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,16869.01,20242.812,0.0,10.0,44.99708716510742,20.0,311.4891555487518,0.9758699851097532,3.0837027783123707,0.7646213137330915,0.9914236827700452,0.7712356755456292,0.1089087535192124
G067_20211118_180000.WAV,ANH_280,G067,Audiomoth,2021-11-18 18:00:00,2021-11-18,180000,18.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,17175.719,24843.45,0.0,10.0,76.94796716140442,40.0,311.75375685857256,0.994831037296994,3.0892798029797657,0.7879946479562109,0.9846177299333266,0.8003051580328234,0.1706073979286359
G067_20211120_193000.WAV,ANH_280,G067,Audiomoth,2021-11-20 19:30:00,2021-11-20,193000,19.0,7.25675000024,-73.9144444444,biophony,INSECT,Insect,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,12268.371,44472.843,0.0,10.0,102.79467827223375,52.0,319.80887362539085,0.9602541739575016,3.0894856840810903,0.7923943834750928,0.9936156969781272,0.7974857743139458,0.31043365088189
G067_20211121_053000.WAV,ANH_280,G067,Audiomoth,2021-11-21 05:30:00,2021-11-21,53000,5.0,7.25675000024,-73.9144444444,Other,INDETE,Indeterminate,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,0.0,843.45,0.0,10.0,67.69853920132753,21.0,321.2759803022592,0.9477252175410648,3.0383325556036462,0.7017102146476709,0.9893284771154068,0.7092793049823586,0.1021828076257105
G067_20211128_203000.WAV,ANH_280,G067,Audiomoth,2021-11-28 20:30:00,2021-11-28,203000,20.0,7.25675000024,-73.9144444444,biophony,HERPET,Herpetus,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,2453.674,6670.927,0.282220107,10.0,90.52297017018265,45.0,313.1478891683472,0.977705949687114,3.049191342773125,0.770063163907609,0.944110030024792,0.8156498071388856,0.1356770567016031
G067_20211130_050000.WAV,ANH_280,G067,Audiomoth,2021-11-30 05:00:00,2021-11-30,50000,5.0,7.25675000024,-73.9144444444,geophony,FLUAGU,Water Flow,Herbazales,Sensores Pasivos,23040488,192000,11520000,1,16,60,54.7,61.2,57.5,55.1,0.0,1226.837,0.0,10.0,13.52632257078465,4.0,315.97796010186903,-0.837143131090317,3.0059646462470706,0.4426004053865154,0.890013813625603,0.4972961077800772,5.681435777487005e-05
G068_20211111_173000.WAV,ANH_95,G068,Audiomoth,2021-11-11 17:30:00,2021-11-11,173000,17.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,6824.281,9661.342,0.319295603,10.0,55.002788574771,4.0,319.79701743705414,0.1594581256967523,3.034560335925568,0.519054545099552,0.9595245227119664,0.540949744184249,0.0262526036272034
G068_20211112_050000.WAV,ANH_95,G068,Audiomoth,2021-11-12 05:00:00,2021-11-12,50000,5.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,2988.327,37354.086,0.0,5.0,58.37633911664875,21.0,326.8632952689354,0.0778528821690326,3.012217791882813,0.4272789502253995,0.950452543149357,0.4495531663365286,0.0414132964826668
G068_20211112_050000.WAV,ANH_95,G068,Audiomoth,2021-11-12 05:00:00,2021-11-12,50000,5.0,7.37016348867,-73.721601276,biophony,AVEVOC,Birds,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,345.54037,2765.3076,0.0,5.0,58.37633911664875,21.0,326.8632952689354,0.0778528821690326,3.012217791882813,0.4272789502253995,0.950452543149357,0.4495531663365286,0.0414132964826668
G068_20211112_053000.WAV,ANH_95,G068,Audiomoth,2021-11-12 05:30:00,2021-11-12,53000,5.0,7.37016348867,-73.721601276,biophony,MURCIE,Bat,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,39968.87,53416.34,0.0,5.0,45.15614982630685,3.0,305.0865419842598,0.9519710902364013,3.06618006733834,0.6640791217693978,0.9921300192512852,0.6693468687405988,0.015714851360529
G068_20211112_083000.WAV,ANH_95,G068,Audiomoth,2021-11-12 08:30:00,2021-11-12,83000,8.0,7.37016348867,-73.721601276,anthrophony,ANTROP,anthrophony,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,260.36215,35486.38,0.0,5.0,19.253334953248444,10.0,314.9837673207761,-0.0757041442885931,3.0215572629774603,0.6755928679605637,0.8536922148331849,0.7913775670222991,0.0045949704434229
G068_20211112_190000.WAV,ANH_95,G068,Audiomoth,2021-11-12 19:00:00,2021-11-12,190000,19.0,7.37016348867,-73.721601276,biophony,MURCIE,Bat,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,40529.184,55470.816,0.0,4.0,70.50806536511783,48.0,325.05822909193057,0.3365928288228391,3.032621495689125,0.62745945800835,0.958003167801974,0.6549659532420777,0.0850886784718161
G068_20211112_210000.WAV,ANH_95,G068,Audiomoth,2021-11-12 21:00:00,2021-11-12,210000,21.0,7.37016348867,-73.721601276,biophony,HERPET,Herpetus,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,355.70703,4538.9697,0.0,5.0,65.91736627866527,52.0,369.8047275388093,0.8352201231343069,3.046110117512144,0.817268072483926,0.9451536339648504,0.8646933610735285,0.1158068906201243
G068_20211112_233000.WAV,ANH_95,G068,Audiomoth,2021-11-12 23:30:00,2021-11-12,233000,23.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,2801.5564,39595.332,0.0,5.0,83.79546269293898,58.0,309.58664887904195,0.8302141600403424,3.062998324832095,0.822399088957589,0.9646404834130258,0.8525446558575192,0.2465778090111067
G068_20211113_080000.WAV,ANH_95,G068,Audiomoth,2021-11-13 08:00:00,2021-11-13,80000,8.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,7591.054,9277.955,0.0,10.0,27.40817597083033,13.0,312.71056409158246,0.591663891925351,0.0,0.5794369163806856,0.8930279498752899,0.6488452197510763,0.0084120212188515
G068_20211115_053000.WAV,ANH_95,G068,Audiomoth,2021-11-15 05:30:00,2021-11-15,53000,5.0,7.37016348867,-73.721601276,biophony,MURCIE,Bat,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,40179.37,53094.17,0.0,5.0,49.38030593084544,6.0,317.67468468675514,0.2207498303033192,3.0217388655969444,0.4912888647088141,0.952528700582892,0.5157732931387516,0.0416405539137662
G068_20211115_180000.WAV,ANH_95,G068,Audiomoth,2021-11-15 18:00:00,2021-11-15,180000,18.0,7.37016348867,-73.721601276,biophony,MURCIE,Bat,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,26977.578,50080.72,0.0,5.0,57.58946135061823,39.0,319.78554597307686,0.9211854903300136,3.018180295504374,0.6210044929522031,0.9833725381377436,0.6315048151824809,0.0445136122830893
G068_20211115_183000.WAV,ANH_95,G068,Audiomoth,2021-11-15 18:30:00,2021-11-15,183000,18.0,7.37016348867,-73.721601276,biophony,MURCIE,Bat,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,36304.934,51802.688,0.0,5.0,80.63376209998273,60.0,310.4009109259405,0.5392632524237995,3.057613117504306,0.7919093502321454,0.9828235807576696,0.80574923692984,0.341417579411176
G068_20211115_190000.WAV,ANH_95,G068,Audiomoth,2021-11-15 19:00:00,2021-11-15,190000,19.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,3300.4485,55533.633,0.0,5.0,78.82088578436446,58.0,308.9598075908964,0.4576961975201022,3.0587092156098388,0.7448418120920737,0.9781304966584694,0.761495336907124,0.288859054067165
G068_20211121_183000.WAV,ANH_95,G068,Audiomoth,2021-11-21 18:30:00,2021-11-21,183000,18.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,5750.8,21162.9,0.0,10.0,86.42894665449597,72.0,305.79684387686746,0.8376368666945868,3.06674217587515,0.8639737961777918,0.9942374724299324,0.8689813250210997,0.5252889447126373
G068_20211129_183000.WAV,ANH_95,G068,Audiomoth,2021-11-29 18:30:00,2021-11-29,183000,18.0,7.37016348867,-73.721601276,biophony,INSECT,Insect,Palma,Grabadoras,23040488,192000,11520000,1,16,60,45.6,50.2,51.8,48.9,5980.831,8817.891,0.0,10.0,34.02415624885472,5.0,300.66408269182614,0.0904523619013507,3.026798746139096,0.6732827467225838,0.9814389995822144,0.6860158879045886,0.0050057819534873
G069_20211110_190000.WAV,ANH_312,G069,Audiomoth,2021-11-10 19:00:00,2021-11-10,190000,19.0,7.34419326872,-73.7575644564,biophony,INSECT,Insect,Bosque Ripario,Grabadoras,23040488,192000,11520000,1,16,60,40.4,43.4,58.6,46.0,3067.093,5904.153,0.0,10.0,89.21830227265022,44.0,304.38085173070124,0.9505803054532096,3.0565741339633723,0.7559191695870113,0.9861077076553066,0.7665685641828919,0.2203837678757636
G069_20211112_000000.WAV,ANH_312,G069,Audiomoth,2021-11-12 00:00:00,2021-11-12,0,0.0,7.34419326872,-73.7575644564,biophony,INSECT,Insect,Bosque Ripario,Grabadoras,23040488,192000,11520000,1,16,60,40.4,43.4,58.6,46.0,2606.335,33013.574,0.0,5.0,90.15663935110302,55.0,302.9513105228167,0.978292134776674,3.078046807519791,0.8334223516940958,0.995001228009608,0.8376093699514991,0.30703527821991
G069_20211112_053000.WAV,ANH_312,G069,Audiomoth,2021-11-12 05:30:00,2021-11-12,53000,5.0,7.34419326872,-73.7575644564,biophony,MURCIE,Bat,Bosque Ripario,Grabadoras,23040488,192000,11520000,1,16,60,40.4,43.4,58.6,46.0,37357.465,59076.926,0.0,5.0,41.43717036197694,32.0,327.68552859154624,0.8759948119296688,3.027784828388245,0.6797331644279655,0.8316079986947973,0.8173720857601199,0.0048501980198885
G069_20211112_123000.WAV,ANH_312,G069,Audiomoth,2021-11-12 12:30:00,2021-11-12,123000,12.0,7.34419326872,-73.7575644564,biophony,INSECT,Insect,Bosque Ripario,Grabadoras,23040488,192000,11520000,1,16,60,40.4,43.4,58.6,46.0,4343.8916,41701.36,0.0,5.0,14.517876950652733,6.0,304.6188836359622,0.904790229128434,3.0517856740438223,0.7485404442483194,0.8472986720765755,0.8834434290021752,0.0008548375677511
